time_s,x,y,dist,yaw_err,left,right
24.200000000000003,10.424399377527529,-0.37729028444596185,10.982139048668621,-0.4380953562366854,500000.0,-500000.0
24.3,10.543688421362463,-0.3749253530099962,10.877115942321476,-0.364291181248917,500000.0,-500000.0
24.400000000000002,10.657102737065134,-0.3759180990923731,10.779156955620637,-0.27666667601456074,500000.0,500000.0
24.5,10.786062669955813,-0.35468266689629263,10.656888269337415,-0.19283275695528648,500000.0,500000.0
24.6,10.951664590578075,-0.291628127924193,10.482065727977341,-0.12539109217285993,500000.0,500000.0
24.700000000000003,11.147443841150068,-0.19890378322706567,10.266272502366405,-0.07004285049580894,500000.0,500000.0
24.8,11.366679640842133,-0.08555992712258546,10.019837333819586,-0.02388088943548783,500000.0,500000.0
24.900000000000002,11.604183632282597,0.042442205434017444,9.750236497998054,0.01512217273383265,500000.0,500000.0
25.0,11.856418947234248,0.1812343650733098,9.462474021486969,0.0484470602319818,500000.0,500000.0
25.1,12.120797925393402,0.32794318012508317,9.160236910725871,0.077227831605657,500000.0,500000.0
25.200000000000003,12.39500035269449,0.4800406578827382,8.846810277716486,0.102374468649585,500000.0,500000.0
25.3,12.676606934320855,0.635288719718964,8.525420256776197,0.12461503330345536,500000.0,500000.0
25.400000000000002,12.963161718088514,0.7918872430719913,8.199103974264215,0.14451774603984574,500000.0,500000.0
25.5,13.252610470030532,0.9485471562585105,7.87029450619242,0.1625381700068927,500000.0,500000.0
25.6,13.543713203436994,1.1044334821192465,7.540495852044969,0.17906938458149568,500000.0,500000.0
25.700000000000003,13.836092568305306,1.259061628882872,7.210296437941893,0.19446925891364436,500000.0,500000.0
25.8,14.130006214112672,1.4122355378175093,6.879598889648688,0.20907216194116243,500000.0,500000.0
25.900000000000002,14.425970433850114,1.5639620628460569,6.547989180647308,0.22319215338128173,500000.0,500000.0
26.0,14.724331033108854,1.7142682418801147,6.215200417889666,0.23712302984293837,-500000.0,500000.0
26.1,14.991211697096041,1.8559964202351424,5.913773649107798,0.2342484843398189,-500000.0,500000.0
26.200000000000003,15.209147320085647,1.9854448895983705,5.66037206500519,0.20230975099402593,-325798.22460253636,500000.0
